meta_idx,date_accessed,Error,parent_doi,URL,citation
3825,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952389,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3826,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952390,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3827,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952391,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3828,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952392,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3829,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952393,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3830,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952394,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3831,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952341,https://doi.org/10.1594/PANGAEA.952395,"Pilz, Christian; Siebert, Holger; Lonardi, Michael (2022): Tethered balloon-borne measurements of meteorological parameters during MOSAiC leg 4 in June and July 2020. PANGAEA, https://doi.org/10.1594/PANGAEA.952341"
3832,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.952359,https://doi.org/10.1594/PANGAEA.952359,"Pirazzini, Roberta; Hannula, Henna-Reetta; Shupe, Matthew D; Uttal, Taneil; Cox, Christopher J; Costa, David; Persson, P Ola G; Brasseur, Zoé (2022): Upward and downward broadband shortwave and longwave irradiance and downward diffuse and direct solar partitioning during the MOSAiC expedition. PANGAEA, https://doi.org/10.1594/PANGAEA.952359"
3833,2023-04-04,Spatial data not in any site bbox,10.1594/PANGAEA.890163,https://doi.org/10.1594/PANGAEA.890163,"Quadfasel, Detlef (2018): Physical oceanography during Maria S. Merian cruise MSM05/6. Institut für Meereskunde, Universität Hamburg, PANGAEA, https://doi.org/10.1594/PANGAEA.890163"
3834,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800288,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3835,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800289,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3836,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800281,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3837,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800336,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3838,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800337,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3839,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800326,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3840,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800328,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3841,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800329,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3842,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800346,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3843,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800347,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3844,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800339,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3845,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800341,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3846,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800342,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3847,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800359,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3848,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800360,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3849,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800350,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3850,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800352,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3851,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800353,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3852,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800372,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3853,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800373,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3854,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800363,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3855,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800365,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3856,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800366,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3857,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800386,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3858,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800387,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3859,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800377,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3860,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800379,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3861,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800380,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3862,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800394,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3863,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800395,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3864,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800396,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3865,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800397,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3866,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800389,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3867,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800405,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3868,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800406,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3869,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800407,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3870,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800399,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3871,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800413,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3872,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800414,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3873,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800415,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3874,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800416,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3875,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800297,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3876,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800298,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3877,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800291,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3878,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800312,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3879,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800313,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3880,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800315,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3881,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800316,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3882,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800319,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3883,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800320,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3884,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800322,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3885,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800323,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
3886,2023-04-04,None,10.1594/PANGAEA.803552,https://doi.org/10.1594/PANGAEA.800280,"Rabe, Benjamin; Dodd, Paul Anthony; Hansen, Edmond H; Falck, Eva; Schauer, Ursula; Mackensen, Andreas; Beszczynska-Möller, Agnieszka; Kattner, Gerhard; Rohling, Eelco J; Cox, Katharine (2013): Physical oceanography and current meter data from various moorings from the North Greenland Sea, list of links to datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.803552"
